Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Weather_conditions_encoded,Road_traffic_density_encoded,Type_of_order_encoded,Type_of_vehicle_encoded,Festival_encoded,City_encoded,delivery_distance,order_hour,order_day,order_month,order_weekday,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,weekday_sin,weekday_cos,rating_distance_interaction,age_rating_interaction,age_distance_interaction,delivery_distance_squared,age_squared,rating_squared,log_delivery_distance,sqrt_age,inverse_rating,age_group,age_group_encoded,distance_category,distance_category_encoded,rating_category,rating_category_encoded,Delivery_person_Age_scaled,Delivery_person_Ratings_scaled,delivery_distance_scaled,multiple_deliveries_scaled,order_hour_scaled,order_day_scaled,order_month_scaled,order_weekday_scaled,rating_distance_interaction_scaled,age_rating_interaction_scaled,age_distance_interaction_scaled,delivery_distance_squared_scaled,age_squared_scaled,rating_squared_scaled,log_delivery_distance_scaled,sqrt_age_scaled,inverse_rating_scaled
28,4.3224776311509165,12.823112224398548,77.65858349665517,12.9359887455173,77.63842004630438,Windy,Low,Snack,electric_scooter,1,Yes,Semi-Urban,29,5,2,3,1,1,1,12.740179417610825,2,14,12,0,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,-2.4492935982947064e-16,1.0,0.0,1.0,55.0691405494721,121.02937367222566,356.72502369310314,162.31217159291452,784,18.68381287180004,2.620324344759226,5.291502622129181,0.23081480970840038,Adult,0,Long,0,Good,2,-0.9625604372989545,1.1205245910575494,-0.9016728149772155,-0.4425620822344413,-1.3290895792001944,-0.09754509009332513,1.5585903297871815,-1.4792495386483835,-0.2985228569191228,-0.031566085332209275,-1.015448845317668,-0.8843892672583741,-0.9709729628173513,1.1598759801280254,-0.6676613523162945,-0.9315836025169805,-0.86825852176777
41,4.86010764266605,13.078014091543421,77.78967777752653,12.831575761178623,77.79829378082053,Fog,High,Buffet,bicycle,0,Yes,Semi-Urban,39,1,0,0,0,1,1,27.418593544138325,20,15,12,6,-0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,133.2573160350207,199.26441334930806,1124.1623353096713,751.7792719386638,1681,23.620646298300954,3.347043633201525,6.4031242374328485,0.20533427048700068,Mature,1,Long,0,Excellent,1,0.001037721093653793,1.582516244484784,0.45563282671839805,-1.3384367426280472,1.2317766620333206,0.028482158089265616,1.5585903297871815,1.4753101257625023,1.4526792666890922,1.199336035050616,0.3576352881861282,0.2476981706637903,-0.16292634122092797,1.8566334258221915,0.560712043008812,0.08687470899625704,-0.9999561656485803
53,1.497188893942179,13.193471570105364,77.73882433079356,12.977119254617495,77.57410491186262,Sunny,Low,Meal,electric_scooter,1,Yes,Semi-Urban,51,4,2,2,1,1,1,29.950478832096454,7,28,7,1,0.9659258262890683,-0.25881904510252063,-0.5712682150947924,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,44.84152427566513,79.35101137893548,1587.3753781011121,897.0311822718578,2809,2.241574584143805,3.432388470161056,7.280109889280518,0.6634868423057552,Senior,2,Long,0,Poor,3,0.8905129442252921,-1.3072785210380011,0.6897549979453984,-0.4425620822344413,-0.617737845524218,1.6668363844629452,0.1393676656211083,-0.9868229279132359,-0.5275935984592052,-0.687307869737829,1.1864071889804433,0.5266583754418945,0.8532125541645409,-1.1606908612211344,0.704970395328258,0.8903615375229954,1.3680319574516349
57,3.923469900814577,12.895672041686371,77.40943798585822,12.90441941049394,77.76827656031145,Windy,Low,Meal,scooter,3,No,Urban,14,5,2,2,3,0,2,38.90612463317498,0,12,6,5,0.0,1.0,0.6513724827222223,-0.7587581226927909,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,152.64700895560262,223.6377843464309,2217.649104090974,1513.6865339721453,3249,15.393616062597946,3.6865298116942835,7.54983443527075,0.2542284611845921,Senior,2,Long,0,Average,0,1.1870046852691716,0.7776526584642836,1.5178791035913521,1.3491872385527706,-1.613630272670585,-0.34959958645850664,-0.14447686721210634,0.9828835150273547,1.8869555649627376,1.5828117022844639,2.3140808631963052,1.7109615821482531,1.249578789953199,0.6955157462370509,1.1345454287098513,1.1374808827219856,-0.7472437069999873
41,4.753361827284151,12.856899747474879,77.75942424186994,12.937354680871058,77.53800673596983,Sandstorms,High,Buffet,bicycle,3,No,Semi-Urban,59,2,0,0,0,0,1,25.61258606615378,6,19,2,0,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,0.8660254037844386,0.5000000000000001,0.0,1.0,121.74588890488533,194.8878349186502,1050.116028712305,656.0045649961348,1681,22.594448661082126,3.281384264264299,6.4031242374328485,0.20993576307222367,Mature,1,Long,0,Excellent,1,0.001037721093653793,1.4907883373954052,0.28863221495729646,1.3491872385527706,-0.7600081922594133,0.5325911508196286,-1.279854998544965,-1.4792495386483835,1.1948546594403888,1.1304776348688805,0.22515305518232157,0.06376026719688377,-0.16292634122092797,1.711801550262485,0.44972803138417994,0.08687470899625704,-0.9761730845079764
20,1.7249322646626406,12.848553975768972,77.71327936531945,13.13382871610225,77.42189308277,Cloudy,Low,Meal,motorcycle,1,Yes,Semi-Urban,30,0,2,2,2,1,1,44.75463425903053,6,22,8,6,1.0,6.123233995736766e-17,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,77.19871262657773,34.498645293252814,895.0926851806106,2002.9772876595894,400,2.975391317674186,3.8232930818708657,4.47213595499958,0.5763913787115205,Young,3,Long,0,Poor,3,-1.5555439193867133,-1.1115760227720983,2.058687875047019,-0.4425620822344413,-0.7600081922594133,0.9106728953674008,0.42321219845432295,1.4753101257625023,0.1971192702351444,-1.392987482695525,-0.05221174074830484,2.6506576490129246,-1.316892586778362,-1.0571240140762321,1.3657163432766963,-1.682280405121958,0.9178740055965834
39,1.26598506946711,12.92131005902704,77.71215044942839,13.174193805410997,77.48169684254738,Cloudy,Jam,Buffet,electric_scooter,3,No,Semi-Urban,24,0,1,0,1,0,1,37.60165450391132,7,28,4,1,0.9659258262890683,-0.25881904510252063,-0.5712682150947924,0.8207634412072763,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,47.60313318921244,49.37341770921729,1466.4645256525414,1413.8844214315145,1521,1.6027181961136432,3.653295138347832,6.244997998398398,0.7837082297660664,Mature,1,Long,0,Poor,3,-0.14720814942828594,-1.505954627021959,1.3972554006074493,1.3491872385527706,-0.617737845524218,1.6668363844629452,-0.7121659328785357,-0.9868229279132359,-0.4657410822194154,-1.1589569385481044,0.9700758084852252,1.5192889377902024,-0.3070595178713491,-1.250855528860081,1.078368870318773,-0.057999212305616284,1.9894031668688916
19,3.964482597160236,12.84041832440426,77.58319830360143,12.874293228802074,77.56747805733107,Windy,Medium,Meal,electric_scooter,0,No,Metropolitian,29,5,3,2,1,0,0,4.134295999304825,18,10,9,2,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,16.39034454075317,75.32516934604449,78.55162398679168,17.092403409867885,361,15.717122263186372,1.635942735501593,4.358898943540674,0.2516050770267554,Young,3,Short,2,Average,0,-1.6296668546476831,0.8128953402164477,-1.6974545673350105,-1.3384367426280472,0.9472359685629301,-0.6016540828236882,0.7070567312875375,-0.49439631717808824,-1.1648225152555267,-0.7506479985990843,-1.5131513621460144,-1.1632877421716763,-1.352025048586902,0.7411736274161567,-2.331561291247666,-1.786027196209443,-0.7608028200775935
41,3.2978924527196476,13.076864536677652,77.5592021171818,12.949003572621386,77.48785397143783,Sunny,High,Buffet,motorcycle,3,Yes,Urban,17,4,0,0,2,1,2,16.182923294500032,16,6,8,2,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,53.36954059587263,135.21359056150555,663.4998550745013,261.88700635567176,1681,10.876094629705213,2.8439160589204264,6.4031242374328485,0.3023072890951551,Mature,1,Long,0,Average,0,0.001037721093653793,0.24008676109616187,-0.5833240038090014,1.3491872385527706,0.6626952750925396,-1.105763075554051,0.42321219845432295,-0.49439631717808824,-0.33658926567651776,0.1915996817850397,-0.4665731949524215,-0.6931531159923018,-0.16292634122092797,0.05793768302864116,-0.2897243449204029,0.08687470899625704,-0.49874549817659236
61,4.367315107033088,12.824916719252025,77.52116629153328,13.171452224846156,77.40009081528731,Sunny,Medium,Snack,electric_scooter,1,No,Metropolitian,58,4,3,3,1,0,0,40.70470671612969,10,28,3,0,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.0,1.0,177.7702805687044,266.40622152901835,2482.987109683911,1656.8731488461337,3721,19.07344124411943,3.7306139933257163,7.810249675906654,0.2284505400109961,Senior,2,Long,0,Good,2,1.483496426313051,1.159053949863117,1.684193092773275,-0.4425620822344413,-0.19092680531863213,1.6668363844629452,-0.9960104657117502,-1.4792495386483835,2.449648406017477,2.255704056283329,2.7888185388088678,1.9859553313877991,1.6747716610719412,1.2148659799951362,1.2090609077014776,1.3760711211799743,-0.8804783867377168
47,1.559089506505158,13.003768851259917,77.42627794358175,12.82472338427569,77.766000615099,Stormy,Low,Snack,motorcycle,1,Yes,Metropolitian,40,3,2,3,2,1,0,41.85776096351586,14,25,3,3,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,65.2599958840188,73.27720680574242,1967.3147652852454,1752.072152878832,2209,2.430760089294497,3.7578867479789215,6.855654600401044,0.6373122730438149,Mature,1,Long,0,Poor,3,0.445775332659473,-1.2540866125998236,1.790815444593279,-0.4425620822344413,0.378154581622149,1.288754639915173,-0.9960104657117502,-0.001969706442940592,-0.07027546027100955,-0.7828693848695747,1.8661874607224802,2.1687875819152755,0.3127131417254617,-1.1339902622858804,1.2551600367132243,0.5014791958397042,1.2327471790785949
55,4.181069247439561,13.19867874154119,77.49129414539749,12.836944211244552,77.73755176449237,Sandstorms,Low,Snack,scooter,1,No,Urban,21,2,2,3,3,0,2,48.26647373612797,8,9,8,0,0.8660254037844387,-0.4999999999999998,0.9680771188662043,-0.2506525322587204,-0.8660254037844384,-0.5000000000000004,0.0,1.0,201.8054690204739,229.95880860917586,2654.6560554870384,2329.6524869203313,3025,17.481340051884818,3.897243803792207,7.416198487095663,0.23860259541426745,Senior,2,Long,0,Good,2,1.038758814747232,0.9990107402679103,2.3834259219440086,-0.4425620822344413,-0.47546749878902267,-0.7276813310062789,0.42321219845432295,-1.4792495386483835,2.987971148512496,1.6822628203527692,3.0959653273863914,3.278046165092765,1.0477923426426095,0.9901655973504112,1.4907152263639634,1.0150447585389473,-0.8280068999476957
19,1.8065092801909781,13.125588107802407,77.49864145399121,12.865116395682492,77.69691689259477,Sunny,Jam,Snack,bicycle,2,No,Metropolitian,30,4,1,3,0,0,0,36.06053721673808,16,2,2,1,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,65.14369513070949,34.32367632362858,685.1502071180236,1300.3623443597523,361,3.263475779416126,3.612552716616642,4.358898943540674,0.550506408585408,Young,3,Long,0,Poor,3,-1.6296668546476831,-1.0414759549217474,1.2547490528260132,0.4533125781591646,0.6626952750925396,-1.609872068284414,-1.279854998544965,-0.9868229279132359,-0.07288028030815386,-1.3957403371275112,-0.4278367999065357,1.3012667321329354,-1.352025048586902,-1.0164653617850687,1.009501967084399,-1.786027196209443,0.7840860371429508
38,1.654623771462818,13.046087775292404,77.59363082788408,13.03808513365075,77.46712583825841,Fog,High,Meal,scooter,1,Yes,Metropolitian,39,1,0,2,3,1,0,13.732716599564272,10,4,9,4,0.49999999999999994,-0.8660254037844387,0.7247927872291199,0.6889669190756866,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,22.722479332401083,62.87570331558709,521.8432307834423,188.5875052039481,1444,2.7377798250898397,2.6900706397813177,6.164414002968976,0.600736344838589,Mature,1,Long,0,Poor,3,-0.2213310846892558,-1.1719929197600918,-0.8098933962303769,-0.4425620822344413,-0.19092680531863213,-1.3578175719192325,0.7070567312875375,0.49045690429220706,-1.022999946494387,-0.9465202599000891,-0.7200225129299946,-0.8339267815813655,-0.37642360913436423,-1.0906591898332132,-0.5497692107560039,-0.13182958658960323,1.0437023741187208
50,1.6570631917239718,12.922501448314645,77.69897776263868,12.8601889084024,77.448145430484,Sandstorms,Low,Drink,scooter,0,No,Metropolitian,36,2,2,1,3,0,0,28.057285094473013,5,9,4,2,0.9659258262890683,0.25881904510252074,0.9680771188662043,-0.2506525322587204,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,46.49269438975687,82.85315958619859,1402.8642547236507,787.2112468725375,2500,2.7458584213664365,3.36926922963719,7.0710678118654755,0.5998572849334302,Mature,1,Long,0,Poor,3,0.6681441384423826,-1.1698966978682404,0.5146923161904854,-1.3384367426280472,-0.9022785389946085,-0.7276813310062789,-0.7121659328785357,-0.49439631717808824,-0.4906118861698538,-0.6322072182649334,0.856283422348761,0.3157462325486416,0.5748553567584151,-1.0895190213040784,0.5982799619989946,0.6988389562162397,1.0391589020464236
29,4.258298880925528,13.049558334516655,77.58952393135918,13.187230552580292,77.42704189978896,Cloudy,High,Buffet,motorcycle,3,No,Urban,53,0,0,0,2,0,2,23.322875493118957,8,15,6,4,0.8660254037844387,-0.4999999999999998,0.10116832198743272,-0.994869323391895,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,99.31577461231387,123.49066754684031,676.3633893004497,543.9565212675288,841,18.133109359291606,3.1914172858454717,5.385164807134504,0.23428537407932465,Adult,0,Long,0,Good,2,-0.8884375020379846,1.0653750527199073,0.07690381897113621,1.3491872385527706,-0.47546749878902267,0.028482158089265616,-0.14447686721210634,0.49045690429220706,0.6924812054238525,0.007158402591018678,-0.4435580059863974,-0.1514310177357375,-0.9196255186356388,1.0821527232220005,0.2976568747421747,-0.8457711016804412,-0.8503207086541624
39,3.6607888827848005,13.01081658556466,77.42313777977887,12.978685810903409,77.68961167550917,Sandstorms,High,Drink,electric_scooter,3,Yes,Semi-Urban,35,2,0,1,1,1,1,29.09194491873283,17,13,3,2,-0.9659258262890683,-0.25881904510252063,0.48530196253108104,-0.8743466161445821,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,106.49946853708491,142.77076642860723,1134.5858518305804,846.3412591545848,1521,13.401375244320787,3.404257525267376,6.244997998398398,0.2724210059286662,Mature,1,Long,0,Average,0,-0.14720814942828594,0.5519278379664055,0.6103667946864719,1.3491872385527706,0.8049656218277348,-0.22357233827591588,-0.9960104657117502,-0.49439631717808824,0.8533763788728816,0.3104996508694328,0.3762848442261214,0.42930701324263715,-0.3070595178713491,0.41434186333893985,0.6574206676103918,-0.057999212305616284,-0.6532144850054001
61,3.0922616990764773,12.97043335355615,77.78311592039528,13.000607184140067,77.77152318427515,Fog,High,Meal,scooter,2,No,Urban,42,1,0,2,3,0,2,3.582592599009588,19,20,3,1,-0.9659258262890684,0.2588190451025203,-0.7907757369376986,-0.6121059825476627,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,11.078313877312201,188.6279636436651,218.53814853958488,12.834969730478276,3721,9.562082415575341,1.5222649076218533,7.810249675906654,0.32234546824263516,Senior,2,Short,2,Average,0,1.483496426313051,0.06338588905337704,-1.7484703059092521,0.4533125781591646,1.0895063152981255,0.6586183990022193,-0.9960104657117502,-0.9868229279132359,-1.283797530604352,1.0319886603952109,-1.2626901546202918,-1.1714642581865593,1.6747716610719412,-0.12751475476547305,-2.523710889623031,1.3760711211799743,-0.3951770077904715
42,2.43532193649401,12.85228415069608,77.77708972763764,12.898663446322162,77.57221432836522,Windy,High,Meal,scooter,2,Yes,Urban,35,5,0,2,3,1,2,22.799236585741372,1,8,3,2,0.25881904510252074,0.9659258262890683,0.9987165071710528,-0.05064916883871264,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,55.52348099257276,102.28352133274842,957.5679366011376,519.8051888926079,1764,5.9307929343689345,3.1696535039336218,6.48074069840786,0.40894410878011184,Mature,1,Long,0,Poor,3,0.07516065635462366,-0.5011300059247548,0.028483190075645086,0.4533125781591646,-1.4713599259353896,-0.8537085791888696,-0.9960104657117502,-0.49439631717808824,-0.2883468687488141,-0.3265018262519534,0.059567782039669746,-0.1978143018489541,-0.08815725583352202,-0.640014927430758,0.26086956070310763,0.15798625334010233,0.05241308529863442
44,4.508802163252433,13.154641686096186,77.71407581725936,12.988384100973894,77.44765626879843,Fog,High,Drink,scooter,0,No,Urban,35,1,0,1,3,0,2,34.270809656134276,3,26,11,0,0.7071067811865475,0.7071067811865476,-0.848644257494751,0.5289640103269624,-0.5000000000000004,0.8660254037844384,0.0,1.0,154.5203007139906,198.38729518310706,1507.9156248699082,1174.4883944869864,1936,20.32929694734982,3.563055699928176,6.6332495807108,0.22129758371192876,Mature,1,Long,0,Excellent,1,0.2234065268765634,1.280635404843867,1.089253836914677,-1.3384367426280472,-1.186819232464999,1.4147818880977638,1.2747457969539668,-1.4792495386483835,1.9289121969605405,1.1855359958986018,1.0442393209834222,1.0595224221807438,0.06678590906568069,1.3921105285444384,0.925837174619073,0.29771359996838104,-0.9174488559724656
